Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
82965,L19641,ZAMA CITY/INJECTION/PHILLIPS PETROLEUM RESOURCES - F26282,IS,04-Oct-94,WRLIC,WDIND,INJECTN,04-Oct-94,,SW,AC,30-Jun-93,19930630003,Zama River,49330,45630,3700,0,,NW,31,117,7,6,,,,,,,,,,59.2083,-119.1869,PARAMOUNT RESOURCES LTD.,26282,MD023,AER|PCR,HAY,07OA,Diversion,NW 31-117-7-6,33807,3001586,0,30-Apr-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
82965,L19641,ZAMA CITY/INJECTION/PHILLIPS PETROLEUM RESOURCES - F26282,IS,04-Oct-94,WRLIC,WDIND,INJECTN,04-Oct-94,,SW,AC,30-Jun-93,19930630003,Zama River,49330,45630,3700,0,,NW,31,117,7,6,,,,,,,,,,59.2083,-119.1869,PARAMOUNT RESOURCES LTD.,26282,MD023,AER|PCR,HAY,07OA,Diversion,NW 31-117-7-6,33807,3001587,0,31-May-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
203222,00203222 01 00,"RAINBOW LAKE/FACILITY&OFFICE,TANK&TRUCK WASHING/TERVITA CORPORATION",IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,24-Nov-03,20031124002,Unnamed Stream - Unclassified,25000,25000,0,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,128956,2983066,162.76,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
203222,00203222 01 00,"RAINBOW LAKE/FACILITY&OFFICE,TANK&TRUCK WASHING/TERVITA CORPORATION",IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,24-Nov-03,20031124002,Unnamed Stream - Unclassified,25000,25000,0,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,128956,2991135,127.66,30-Apr-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
203222,00203222 01 00,"RAINBOW LAKE/FACILITY&OFFICE,TANK&TRUCK WASHING/TERVITA CORPORATION",IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,24-Nov-03,20031124002,Unnamed Stream - Unclassified,25000,25000,0,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,128956,3011845,62.47,31-May-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
231873,00231873 01 00,RAINBOW LAKE/PROCESSING/TERVITA CORPORATION F00202215,IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,16-Jun-06,20060616001,Unnamed Stream - Unclassified,17600,13800,3800,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,178138,2983067,87.64,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
231873,00231873 01 00,RAINBOW LAKE/PROCESSING/TERVITA CORPORATION F00202215,IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,16-Jun-06,20060616001,Unnamed Stream - Unclassified,17600,13800,3800,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,178138,2991136,68.74,30-Apr-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
231873,00231873 01 00,RAINBOW LAKE/PROCESSING/TERVITA CORPORATION F00202215,IS,03-Oct-17,WALIC,WDOTHER,SOTHERA,03-Oct-17,02-Oct-27,SW,AC,16-Jun-06,20060616001,Unnamed Stream - Unclassified,17600,13800,3800,0,,NE,32,110,5,6,,,,,,,,,,58.598323,-118.788568,SECURE ENERGY SERVICES INC.,202215,MD023|MD023,AER|PCR,HAY,07OA,Diversion,NE 32-110-5-6,178138,3011846,33.64,31-May-24,MONTHLY,,AER,INDUSTRIAL,DOWNSTREAM OIL & GAS,WASTE DISPOSAL/REMEDIATION,F
238144,00238144 00 00,ZAMA CITY/HAMLET/MACKENZIE COUNTY F20649,IS,05-Nov-07,WALIC,WDMUN,URBAN,05-Nov-07,04-Nov-32,GW,AC,05-Mar-07,20070305001,Unnamed Aquifer - Potable,956300,956300,0,0,,SW,16,117,5,6,,,,,,,,16,19,59.158248,-118.790022,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,SW 16-117-5-6,183590,2983275,2736.2,31-Mar-24,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
238144,00238144 00 00,ZAMA CITY/HAMLET/MACKENZIE COUNTY F20649,IS,05-Nov-07,WALIC,WDMUN,URBAN,05-Nov-07,04-Nov-32,GW,AC,05-Mar-07,20070305001,Unnamed Aquifer - Potable,956300,956300,0,0,,SW,16,117,5,6,,,,,,,,16,19,59.158248,-118.790022,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,SW 16-117-5-6,183590,2990065,2204.6,30-Apr-24,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
238144,00238144 00 00,ZAMA CITY/HAMLET/MACKENZIE COUNTY F20649,IS,05-Nov-07,WALIC,WDMUN,URBAN,05-Nov-07,04-Nov-32,GW,AC,05-Mar-07,20070305001,Unnamed Aquifer - Potable,956300,956300,0,0,,SW,16,117,5,6,,,,,,,,16,19,59.158248,-118.790022,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,SW 16-117-5-6,183590,3011702,1178.4,31-May-24,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NE,29,109,8,6,,,,,,,,,,58.49887229,-119.2872024,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-29-109-8-6,406856,2985619,0,31-Mar-24,MONTHLY,NE-29-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NE,29,109,8,6,,,,,,,,,,58.49887229,-119.2872024,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-29-109-8-6,406856,2993513,0,30-Apr-24,MONTHLY,NE-29-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NE,29,109,8,6,,,,,,,,,,58.49887229,-119.2872024,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-29-109-8-6,406856,3009267,0,31-May-24,MONTHLY,NE-29-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,28,109,8,6,,,,,,,,,,58.4859886,-119.2677876,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-28-109-8-6,406857,2985622,0,31-Mar-24,MONTHLY,SE-28-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,28,109,8,6,,,,,,,,,,58.4859886,-119.2677876,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-28-109-8-6,406857,2993518,0,30-Apr-24,MONTHLY,SE-28-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,28,109,8,6,,,,,,,,,,58.4859886,-119.2677876,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-28-109-8-6,406857,3009270,0,31-May-24,MONTHLY,SE-28-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,21,109,8,6,,,,,,,,,,58.4767646,-119.2587552,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-21-109-8-6,406858,2985621,0,31-Mar-24,MONTHLY,SE-21-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,21,109,8,6,,,,,,,,,,58.4767646,-119.2587552,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-21-109-8-6,406858,2993516,0,30-Apr-24,MONTHLY,SE-21-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SE,21,109,8,6,,,,,,,,,,58.4767646,-119.2587552,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-21-109-8-6,406858,3009269,0,31-May-24,MONTHLY,SE-21-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NW,15,109,8,6,,,,,,,,,,58.46480585,-119.2449426,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-15-109-8-6,406859,2985620,0,31-Mar-24,MONTHLY,NW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NW,15,109,8,6,,,,,,,,,,58.46480585,-119.2449426,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-15-109-8-6,406859,2993515,0,30-Apr-24,MONTHLY,NW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,NW,15,109,8,6,,,,,,,,,,58.46480585,-119.2449426,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-15-109-8-6,406859,3009268,0,31-May-24,MONTHLY,NW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SW,15,109,8,6,,,,,,,,,,58.45827726,-119.2444271,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-15-109-8-6,406860,2985623,0,31-Mar-24,MONTHLY,SW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SW,15,109,8,6,,,,,,,,,,58.45827726,-119.2444271,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-15-109-8-6,406860,2993520,0,30-Apr-24,MONTHLY,SW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
495258,00495258 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00495258,EX,16-Jun-24,WATDL,WDCOM,CNSTRCTA,16-Jun-23,15-Jun-24,SW,AC,,,Surface Runoff,30000,6000,0,0,,SW,15,109,8,6,,,,,,,,,,58.45827726,-119.2444271,CENOVUS ENERGY INC.,495258,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-15-109-8-6,406860,3009271,126,31-May-24,MONTHLY,SW-15-109-8-6,AER,INDUSTRIAL,UPSTREAM OIL & GAS,OIL & GAS PLANT PROCESSING/OIL SANDS UPGRADER/PLANT UTILITY WATER,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SE,19,118,8,6,,,,,,,,,,59.2564957,-119.3388174,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-19-118-8-6,411326,2986561,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SE,19,118,8,6,,,,,,,,,,59.2564957,-119.3388174,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-19-118-8-6,411326,2988453,0,30-Apr-24,MONTHLY,APRIL WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SE,19,118,8,6,,,,,,,,,,59.2564957,-119.3388174,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SE-19-118-8-6,411326,3001418,0,31-May-24,MONTHLY,MAY WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,2000,0,0,,SW,24,118,9,6,,,,,,,,,,59.25727231,-119.3909776,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-24-118-9-6,411327,2986562,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,2000,0,0,,SW,24,118,9,6,,,,,,,,,,59.25727231,-119.3909776,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-24-118-9-6,411327,2988439,0,30-Apr-24,MONTHLY,APRIL WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,2000,0,0,,SW,24,118,9,6,,,,,,,,,,59.25727231,-119.3909776,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-24-118-9-6,411327,3001419,0,31-May-24,MONTHLY,MAY WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,1000,0,0,,NE,16,118,10,6,,,,,,,,,,59.25227106,-119.6300362,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-16-118-10-6,411328,2986563,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,1000,0,0,,NE,16,118,10,6,,,,,,,,,,59.25227106,-119.6300362,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-16-118-10-6,411328,2988438,0,30-Apr-24,MONTHLY,APRIL WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498704,00498704 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/SATURN OIL & GAS INC. - F00498704,CA,18-Mar-24,WATDL,WDCOM,CNSTRCTA,10-Nov-23,30-Oct-24,SW,AC,,,Unnamed Lake - Unclassified,6000,1000,0,0,,NE,16,118,10,6,,,,,,,,,,59.25227106,-119.6300362,SATURN OIL & GAS INC.,498704,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-16-118-10-6,411328,3001417,0,31-May-24,MONTHLY,MAY WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,17,118,10,6,,,,,,,,,,59.25317729,-119.6685095,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-17-118-10-6,411483,2986566,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,17,118,10,6,,,,,,,,,,59.25317729,-119.6685095,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-17-118-10-6,411483,2999775,0,30-Apr-24,MONTHLY,APRIL WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,17,118,10,6,,,,,,,,,,59.25317729,-119.6685095,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-17-118-10-6,411483,3012747,0,31-May-24,MONTHLY,MAY WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,18,118,10,6,,,,,,,,,,59.25556835,-119.7028777,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-18-118-10-6,411484,2986567,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,18,118,10,6,,,,,,,,,,59.25556835,-119.7028777,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-18-118-10-6,411484,2999776,0,30-Apr-24,MONTHLY,APRIL WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
498775,00498775 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/SATURN OIL & GAS INC. - F00498775,IS,20-Nov-23,WATDL,WDCOM,HYFRAC,20-Nov-23,14-Nov-24,SW,AC,,,Unnamed Lake - Unclassified,4000,2000,0,0,,NW,18,118,10,6,,,,,,,,,,59.25556835,-119.7028777,SATURN OIL & GAS INC.,498775,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-18-118-10-6,411484,3012748,0,31-May-24,MONTHLY,MAY WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
