Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Year,Month,Day,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
424518,00424518 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424518,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,5,107,10,6,,,,,,,,,,58.25881447,-119.6412703,HUSKY OIL OPERATIONS LIMITED,424518,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-5-107-10-6,337011,1792197,608,31-Jan-19,2019,1,31,MONTHLY,"had in wrong diversion location, and added tracking sheet incorrectly.",AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424518,00424518 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424518,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,5,107,10,6,,,,,,,,,,58.25881447,-119.6412703,HUSKY OIL OPERATIONS LIMITED,424518,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-5-107-10-6,337011,1816096,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424518,00424518 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424518,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,5,107,10,6,,,,,,,,,,58.25881447,-119.6412703,HUSKY OIL OPERATIONS LIMITED,424518,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-5-107-10-6,337011,1847121,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424518,00424518 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424518,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,5,107,10,6,,,,,,,,,,58.25881447,-119.6412703,HUSKY OIL OPERATIONS LIMITED,424518,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-5-107-10-6,337011,1881207,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64657967,-118.927613,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337013,1792260,1076,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64657967,-118.927613,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337013,1816092,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64657967,-118.927613,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337013,1847119,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64657967,-118.927613,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337013,1881209,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64695782,-118.9284773,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337014,1792261,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64695782,-118.9284773,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337014,1816093,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64695782,-118.9284773,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337014,1847120,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424521,00424521 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00424521,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,06-Nov-18,30-Apr-19,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,22,111,6,6,,,,,,,,,,58.64695782,-118.9284773,HUSKY OIL OPERATIONS LIMITED,424521,CLGRY,PCR|AER,HAY,07OA,Diversion,SW-22-111-6-6,337014,1881210,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
424742,00424742 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424742,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Lake - Unclassified,5000,5000,0,0,,NW,10,125,18,5,,,,,,,,,,59.84893607,-117.044947,STRATEGIC OIL & GAS LTD.,424742,CLGRY,PCR|AER,HAY,07OB,Diversion,NW-10-125-18-5,337269,1788540,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
424742,00424742 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424742,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Lake - Unclassified,5000,5000,0,0,,NW,10,125,18,5,,,,,,,,,,59.84893607,-117.044947,STRATEGIC OIL & GAS LTD.,424742,CLGRY,PCR|AER,HAY,07OB,Diversion,NW-10-125-18-5,337269,1813005,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
424742,00424742 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424742,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Lake - Unclassified,5000,5000,0,0,,NW,10,125,18,5,,,,,,,,,,59.84893607,-117.044947,STRATEGIC OIL & GAS LTD.,424742,CLGRY,PCR|AER,HAY,07OB,Diversion,NW-10-125-18-5,337269,1833641,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
424745,00424745 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424745,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,SE,29,126,20,5,,,,,,,,,,59.97533529,-117.4430618,STRATEGIC OIL & GAS LTD.,424745,CLGRY,PCR|AER,HAY,07OB,Diversion,SE-29-126-20-5,337270,1788541,252,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
424745,00424745 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424745,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,SE,29,126,20,5,,,,,,,,,,59.97533529,-117.4430618,STRATEGIC OIL & GAS LTD.,424745,CLGRY,PCR|AER,HAY,07OB,Diversion,SE-29-126-20-5,337270,1813006,252,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
424745,00424745 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00424745,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,16-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,SE,29,126,20,5,,,,,,,,,,59.97533529,-117.4430618,STRATEGIC OIL & GAS LTD.,424745,CLGRY,PCR|AER,HAY,07OB,Diversion,SE-29-126-20-5,337270,1833643,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
425182,00425182 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00425182,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,20-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,NW,15,122,21,5,,,,,,,,,,59.60186746,-117.5345649,STRATEGIC OIL & GAS LTD.,425182,CLGRY,AER|PCR,HAY,07OB,Diversion,NW-15-122-21-5,337626,1789000,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
425182,00425182 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00425182,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,20-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,NW,15,122,21,5,,,,,,,,,,59.60186746,-117.5345649,STRATEGIC OIL & GAS LTD.,425182,CLGRY,AER|PCR,HAY,07OB,Diversion,NW-15-122-21-5,337626,1813012,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
425182,00425182 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/STRATEGIC OIL & GAS LTD. - F00425182,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,20-Nov-18,31-Mar-19,SW,AC,,,Unnamed Stream - Unclassified,5000,5000,0,0,,NW,15,122,21,5,,,,,,,,,,59.60186746,-117.5345649,STRATEGIC OIL & GAS LTD.,425182,CLGRY,AER|PCR,HAY,07OB,Diversion,NW-15-122-21-5,337626,1833644,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
425223,00425223 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425223,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Unnamed Stream - Unclassified,2000,2000,0,0,,SW,29,103,24,5,,,,,,,,,,57.96512594,-117.9481898,HUSKY OIL OPERATIONS LIMITED,425223,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-29-103-24-5,337666,1794696,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425223,00425223 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425223,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Unnamed Stream - Unclassified,2000,2000,0,0,,SW,29,103,24,5,,,,,,,,,,57.96512594,-117.9481898,HUSKY OIL OPERATIONS LIMITED,425223,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-29-103-24-5,337666,1816080,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425223,00425223 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425223,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Unnamed Stream - Unclassified,2000,2000,0,0,,SW,29,103,24,5,,,,,,,,,,57.96512594,-117.9481898,HUSKY OIL OPERATIONS LIMITED,425223,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-29-103-24-5,337666,1847106,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425223,00425223 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425223,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Unnamed Stream - Unclassified,2000,2000,0,0,,SW,29,103,24,5,,,,,,,,,,57.96512594,-117.9481898,HUSKY OIL OPERATIONS LIMITED,425223,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-29-103-24-5,337666,1881218,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425225,00425225 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425225,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,30,103,24,5,,,,,,,,,,57.96567295,-117.9579039,HUSKY OIL OPERATIONS LIMITED,425225,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-30-103-24-5,337667,1794820,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425225,00425225 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425225,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,30,103,24,5,,,,,,,,,,57.96567295,-117.9579039,HUSKY OIL OPERATIONS LIMITED,425225,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-30-103-24-5,337667,1816079,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425225,00425225 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425225,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,30,103,24,5,,,,,,,,,,57.96567295,-117.9579039,HUSKY OIL OPERATIONS LIMITED,425225,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-30-103-24-5,337667,1847105,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425225,00425225 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425225,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,30,103,24,5,,,,,,,,,,57.96567295,-117.9579039,HUSKY OIL OPERATIONS LIMITED,425225,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-30-103-24-5,337667,1881219,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425241,00425241 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425241,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,NE,12,104,1,6,,,,,,,,,,58.01329319,-118.0142759,HUSKY OIL OPERATIONS LIMITED,425241,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-12-104-1-6,337686,1794821,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425241,00425241 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425241,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,NE,12,104,1,6,,,,,,,,,,58.01329319,-118.0142759,HUSKY OIL OPERATIONS LIMITED,425241,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-12-104-1-6,337686,1816078,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425241,00425241 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425241,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,NE,12,104,1,6,,,,,,,,,,58.01329319,-118.0142759,HUSKY OIL OPERATIONS LIMITED,425241,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-12-104-1-6,337686,1847104,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425241,00425241 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00425241,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,22-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,NE,12,104,1,6,,,,,,,,,,58.01329319,-118.0142759,HUSKY OIL OPERATIONS LIMITED,425241,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-12-104-1-6,337686,1881220,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425243,00425243 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425243,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,SE,26,104,1,6,,,,,,,,,,58.05521079,-118.0385099,HUSKY OIL OPERATIONS LIMITED,425243,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337689,1794822,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425243,00425243 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425243,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,SE,26,104,1,6,,,,,,,,,,58.05521079,-118.0385099,HUSKY OIL OPERATIONS LIMITED,425243,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337689,1816077,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425243,00425243 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425243,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,SE,26,104,1,6,,,,,,,,,,58.05521079,-118.0385099,HUSKY OIL OPERATIONS LIMITED,425243,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337689,1847102,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425243,00425243 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425243,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,1500,1500,0,0,,SE,26,104,1,6,,,,,,,,,,58.05521079,-118.0385099,HUSKY OIL OPERATIONS LIMITED,425243,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337689,1881221,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
425245,00425245 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425245,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,26,104,1,6,,,,,,,,,,58.05514278,-118.0383695,HUSKY OIL OPERATIONS LIMITED,425245,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337691,1794823,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
425245,00425245 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/HUSKY OIL OPERATIONS LIMITED - F00425245,EX,01-May-19,WATDL,WDCOM,CNSTRCTA,28-Nov-18,30-Apr-19,SW,AC,,,Chinchaga River,2000,2000,0,0,,SE,26,104,1,6,,,,,,,,,,58.05514278,-118.0383695,HUSKY OIL OPERATIONS LIMITED,425245,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-26-104-1-6,337691,1816076,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
