"","Latitude","Longitude","ACF_value","P_value"
"739",61.5,-129.9,0.456482360253979,0.00768423606513147
"740",61.5,-129.8,0.443072554142198,0.00967225520446235
"741",61.5,-129.7,0.431779776355812,0.0116893257015072
"742",61.5,-129.6,0.424805614141949,0.0131138987712031
"743",61.5,-129.5,0.414707822460046,0.0154483169808635
"744",61.5,-129.4,0.403163445486919,0.0185585650061904
"745",61.5,-129.3,0.386834684568522,0.0238877966570299
"746",61.5,-129.2,0.388876733540109,0.02315583779176
"747",61.5,-129.1,0.389731553165406,0.0228552640590247
"748",61.5,-129,0.385991230152547,0.0241959344412112
"749",61.5,-128.9,0.37155528106829,0.0300292244481526
"750",61.5,-128.8,0.368598237608666,0.0313629541462421
"751",61.5,-128.7,0.360121528559278,0.035471271828315
"752",61.5,-128.6,0.357345058635694,0.0369131081001264
"753",61.5,-128.5,0.361262145829919,0.0348930211941685
"754",61.5,-128.4,0.360164847358707,0.0354491623603518
"755",61.5,-128.3,0.364116137602889,0.0334813120717474
"756",61.5,-128.2,0.367573667658806,0.0318367767760609
"757",61.5,-128.1,0.362456024142032,0.0342964099767666
"758",61.5,-128,0.353033772458941,0.0392507927746168
"759",61.5,-127.9,0.351413986254124,0.0401609956422689
"760",61.5,-127.5,0.347398480511622,0.0424949143378114
"761",61.5,-127.4,0.33682781740085,0.0491932468319917
"762",61.6,-130.5,0.446941966827841,0.00905616012351862
"763",61.6,-130.4,0.453053817141581,0.00815420668154976
"764",61.6,-130.3,0.458612639143582,0.00740459902598223
"765",61.6,-130.2,0.443977221495308,0.00952495804677655
"766",61.6,-130.1,0.439504412972952,0.0102732093973044
"767",61.6,-130,0.443968824212772,0.00952631603603371
"768",61.6,-129.9,0.438097963278613,0.0105190735880014
"769",61.6,-129.8,0.437048538773235,0.0107059212655297
"770",61.6,-129.7,0.428044456392129,0.0124342590278348
"771",61.6,-129.6,0.422840527272779,0.0135420831831586
"772",61.6,-129.5,0.412637821899854,0.0159697110931827
"773",61.6,-129.4,0.389852442133619,0.0228130315441866
"774",61.6,-129.3,0.367600236378352,0.0318244127261926
"775",61.6,-129.2,0.363806215442002,0.0336322100636731
"776",61.6,-129.1,0.355974953817706,0.0376428130895828
"777",61.6,-129,0.343791396084406,0.0446882697299327
"778",61.6,-128.9,0.339813427298295,0.0472171160708581
"779",61.6,-128.8,0.340625979766875,0.0466910049077131
"780",61.6,-128.7,0.342271612777717,0.0456405946851294
"781",61.6,-128.6,0.342418205706158,0.0455479977212802
"782",61.6,-128.3,0.341053091943813,0.0464164423314819
"783",61.6,-128.2,0.340298990082265,0.0469021278684087
"784",61.6,-128.1,0.350001823646288,0.0409690760538342
"785",61.6,-128,0.344918875706528,0.0439926480160919
"786",61.6,-127.6,0.341743480126444,0.0459755113704419
"787",61.7,-130.7,0.387696400268601,0.0235765081535213
"788",61.7,-130.6,0.409897701341101,0.0166836578718106
"789",61.7,-130.5,0.434064689829127,0.0112534132327826
"790",61.7,-130.4,0.432969449370232,0.011460527172824
"791",61.7,-130.3,0.418002811882286,0.0146492506218341
"792",61.7,-130.2,0.401739378410158,0.0189778717962997
"793",61.7,-130.1,0.395077884035384,0.0210511736861619
"794",61.7,-130,0.392282053843767,0.021978507401479
"795",61.7,-129.9,0.409590044985501,0.0167655429023839
"796",61.7,-129.8,0.420199034129394,0.0141370950988556
"797",61.7,-129.7,0.419513920896399,0.0142951401280882
"798",61.7,-129.6,0.415568628643337,0.0152359450407858
"799",61.7,-129.5,0.392826828126799,0.0217950756048083
"800",61.7,-129.4,0.360452113810817,0.0353028418633449
"801",61.7,-129.3,0.351580827093881,0.0400664234964935
"802",61.7,-129.2,0.341830898178302,0.0459199324474379
"803",61.8,-130.5,0.438321200334814,0.0104797029326562
"804",61.8,-130.4,0.421641625350899,0.0138093444581134
"805",61.8,-130.3,0.392889759878488,0.0217739718400664
"806",61.8,-130.2,0.380397515819942,0.0263280022986773
"807",61.8,-130.1,0.376868105839084,0.0277552116604107
"808",61.8,-130,0.372858414459217,0.0294571200812522
"809",61.8,-129.9,0.376414014412892,0.027943593280119
"810",61.8,-129.8,0.384319010424363,0.0248170440119625
"811",61.8,-129.7,0.389344681301082,0.0229908744099709
"812",61.8,-129.6,0.381440357984578,0.025918629359289
"813",61.8,-129.5,0.366296023360186,0.032436223321306
"814",61.8,-129.4,0.345277134908268,0.043773535525821
"815",61.8,-126.8,0.343796869441302,0.0446848705478371
"816",61.8,-126.7,0.338463241340886,0.048102357145806
"817",61.9,-130.4,0.416943536614913,0.0149020675948328
"818",61.9,-130.2,0.368285592599838,0.0315068943842171
"819",61.9,-130.1,0.342682177950034,0.0453816560740679
"820",61.9,-130,0.342330015560165,0.045603684962969
"821",61.9,-129.9,0.34126521124593,0.0462805905731464
"822",61.9,-129.8,0.353477142103626,0.0390047261072854
"823",61.9,-129.7,0.363062176001835,0.0339968516335685
"824",61.9,-129.6,0.362862506990723,0.0340952794314127
"825",61.9,-129.5,0.350768514411068,0.0405286603668634
"826",61.9,-129.4,0.338978532252917,0.0477628781084027
"827",61.9,-127.2,0.34379291134454,0.0446873286685846
"828",61.9,-127.1,0.367728259996534,0.0317648932048923
"829",61.9,-127,0.363567303153793,0.0337489307412997
"830",61.9,-126.9,0.357506398437547,0.0368279781475093
"831",61.9,-126.8,0.348949185369749,0.0415803513481791
"832",62,-129.8,0.336984396421943,0.0490879118433177
"833",62,-129.5,0.336478443211235,0.0494289643149325
"834",62,-127.5,0.339786965474388,0.0472343330537113
"835",62,-127.4,0.402900061910941,0.0186354998888473
"836",62,-127.3,0.409530759224948,0.0167813627327253
"837",62,-127.2,0.390665202717057,0.0225308502829866
"838",62,-127.1,0.371339940814453,0.0301246772305366
"839",62.1,-127.6,0.336501423216337,0.0494134309935247
"840",62.1,-127.5,0.37969908427024,0.0266052888148672
"841",62.1,-127.4,0.385987134807714,0.0241974389535919
"842",62.1,-127.3,0.384955693412798,0.0245789527460053
"843",62.1,-127.2,0.379075313472058,0.0268550628787251
"844",64,-122.1,0.336401094517168,0.0494812782229871
"845",64,-122,0.336808947200786,0.0492059541288747
"846",64.1,-122.7,0.339476154054714,0.0474369532929548
"847",64.1,-122.6,0.345527883805575,0.0436207255274146
"848",64.1,-122.5,0.351956080306477,0.0398544048559751
"849",64.1,-122.4,0.358685945806735,0.036210663006074
"850",64.1,-122.3,0.363818676794677,0.0336261315512232
"851",64.1,-122.2,0.367128397648075,0.0320446018216194
"852",64.1,-122.1,0.365076962439072,0.033017171896502
"853",64.1,-122,0.359680057005191,0.0356972660821672
"854",64.1,-121.9,0.353701692259953,0.0388806031948252
"855",64.1,-121.8,0.350705288064825,0.040564827445244
"856",64.2,-123,0.337058538757904,0.0490381003418952
"857",64.2,-122.9,0.348455881884008,0.0418694634650761
"858",64.2,-122.8,0.358348453205213,0.0363863821323286
"859",64.2,-122.7,0.366339799579552,0.0324155254919396
"860",64.2,-122.6,0.367171004689664,0.0320246652545516
"861",64.2,-122.5,0.363944744718902,0.033564689807057
"862",64.2,-122.4,0.36935141039627,0.0310185118182303
"863",64.2,-122.3,0.37456261130295,0.0287231070366289
"864",64.2,-122.2,0.380740863071543,0.0261926069172953
"865",64.2,-122.1,0.385431012601335,0.0244024970422777
"866",64.2,-122,0.382538272348679,0.0254935963835348
"867",64.2,-121.9,0.380786591757706,0.0261746197813369
"868",64.2,-121.8,0.377690929947506,0.0274166489536237
"869",64.2,-121.7,0.367479702481333,0.031880537563861
"870",64.2,-121.6,0.352308521212351,0.0396561428648342
"871",64.3,-123.2,0.337492952891681,0.0487470969622006
"872",64.3,-123.1,0.347990626628236,0.0421436945515888
"873",64.3,-123,0.361563445624443,0.0347416241167369
"874",64.3,-122.9,0.372594663066461,0.0295721499916271
"875",64.3,-122.8,0.382476364086967,0.0255174013440496
"876",64.3,-122.7,0.39122457365051,0.02233841002822
"877",64.3,-122.6,0.396221693774661,0.0206817295767464
"878",64.3,-122.5,0.398840890796451,0.0198569695652243
"879",64.3,-122.4,0.399004398590043,0.0198064483424666
"880",64.3,-122.3,0.398231105547533,0.0200463767204656
"881",64.3,-122.2,0.399617209569308,0.0196180970538605
"882",64.3,-122.1,0.399255950420397,0.019728942113182
"883",64.3,-122,0.394562621696944,0.0212194705449394
"884",64.3,-121.9,0.385184010760976,0.0244940555731734
"885",64.3,-121.8,0.379576287271428,0.026654300690507
"886",64.3,-121.7,0.367472538265009,0.0318838761459772
"887",64.3,-121.6,0.350951151262783,0.0404243409461396
"888",64.4,-123.3,0.33622683403505,0.0495993075241353
"889",64.4,-123.2,0.349235548441057,0.0414132982444599
"890",64.4,-123.1,0.36450394044015,0.0332933108644299
"891",64.4,-123,0.377684142563128,0.0274194270799605
"892",64.4,-122.9,0.389224713584793,0.0230330684586835
"893",64.4,-122.8,0.39902664326541,0.0197995837835718
"894",64.4,-122.7,0.40618627265492,0.0176952954571989
"895",64.4,-122.6,0.411329148822968,0.0163072682289402
"896",64.4,-122.5,0.413631247201525,0.0157175857086364
"897",64.4,-122.4,0.41039844798768,0.0165511312295441
"898",64.4,-122.3,0.405974480695215,0.0177546124256995
"899",64.4,-122.2,0.401240575187695,0.0191266876214095
"900",64.4,-122.1,0.395919621431525,0.0207787437827812
"901",64.4,-122,0.388655648549865,0.0232341326784791
"902",64.4,-121.9,0.379619627193481,0.0266369935621258
"903",64.4,-121.8,0.371885248866158,0.0298834656858937
"904",64.4,-121.7,0.360988083709126,0.0350312207937651
"905",64.4,-121.6,0.341141541688441,0.0463597539609321
"906",64.5,-123.3,0.339060946467895,0.0477087699996089
"907",64.5,-123.2,0.358350771079685,0.036385172832364
"908",64.5,-123.1,0.371178354730496,0.030196473807879
"909",64.5,-123,0.383757592212176,0.0250286442638121
"910",64.5,-122.9,0.394213056442509,0.0213343129963441
"911",64.5,-122.8,0.404527831101347,0.0181644580820862
"912",64.5,-122.7,0.412009470498216,0.0161310126507367
"913",64.5,-122.6,0.413860586887771,0.0156598805807235
"914",64.5,-122.5,0.411329486711617,0.0163071802714685
"915",64.5,-122.4,0.406685908561844,0.0175560491878702
"916",64.5,-122.3,0.402808070388766,0.0186624364757442
"917",64.5,-122.2,0.398405420907002,0.0199920718310409
"918",64.5,-122.1,0.392977899338509,0.021744444725938
"919",64.5,-122,0.387420512331575,0.0236757853592919
"920",64.5,-121.9,0.380698079664949,0.0262094452154673
"921",64.5,-121.8,0.368139375803374,0.0315744061226604
"922",64.5,-121.7,0.351881894820239,0.0398962441099461
"923",64.6,-123.4,0.340248521479541,0.0469347846833983
"924",64.6,-123.3,0.362441703117565,0.0343035145702392
"925",64.6,-123.2,0.374282973815264,0.0288424583010158
"926",64.6,-123.1,0.374776540167882,0.0286320880319436
"927",64.6,-123,0.377863075802063,0.0273462695293314
"928",64.6,-122.9,0.380252906403042,0.026385208253537
"929",64.6,-122.8,0.387646580532386,0.0235944088205066
"930",64.6,-122.7,0.400390007370203,0.0193828045733466
"931",64.6,-122.6,0.412710482856164,0.0159511503770158
"932",64.6,-122.5,0.412222641089566,0.0160761307031062
"933",64.6,-122.4,0.411044326881859,0.0163815600831206
"934",64.6,-122.3,0.407188505041818,0.0174169478663371
"935",64.6,-122.2,0.402141508274102,0.0188586361673333
"936",64.6,-122.1,0.395997944757444,0.0207535512763083
"937",64.6,-122,0.388061135437275,0.0234458142214901
"938",64.6,-121.9,0.37544127873453,0.0283508491497587
"939",64.6,-121.8,0.36688682770484,0.0321578378024638
"940",64.6,-121.7,0.362888162849913,0.0340826186296695
"941",64.6,-121.6,0.347119592280281,0.0426611870170069
"942",64.7,-123.4,0.347682851337169,0.042325937637691
"943",64.7,-123.3,0.347872958034108,0.0422132911489252
"944",64.7,-123.2,0.336797369222483,0.0492137521667523
"945",64.7,-123,0.359771037639363,0.03565059186352
"946",64.7,-122.9,0.379505241899932,0.0266826925723118
"947",64.7,-122.8,0.385239591442123,0.0244734270365292
"948",64.7,-122.7,0.392463777220516,0.0219171703092009
"949",64.7,-122.6,0.401475866407438,0.0190563628511237
"950",64.7,-122.5,0.404110282990032,0.0182842825918629
"951",64.7,-122.4,0.40586638757184,0.017784953372352
"952",64.7,-122.3,0.40522528971601,0.017965840367962
"953",64.7,-122.2,0.402095107422465,0.0188723609745386
"954",64.7,-122.1,0.396900243051445,0.0204652439756225
"955",64.7,-122,0.389094930374684,0.0230787904491945
"956",64.7,-121.9,0.378593804880066,0.0270492537060335
"957",64.7,-121.8,0.368332540412797,0.0314852437503776
"958",64.7,-121.7,0.355769288426845,0.0377534010681723
"959",64.7,-121.6,0.348068250082564,0.0420978363326177
"960",64.7,-121.5,0.3383279721205,0.0481918091200161
"961",64.8,-123.5,0.335900541774443,0.0498209453591201
"962",64.8,-123.4,0.352843500973174,0.0393567954746038
"963",64.8,-123.3,0.364173082882966,0.0334536490643654
"964",64.8,-123.2,0.368930251698405,0.0312107145144392
"965",64.8,-123.1,0.373592083317351,0.0291391673702767
"966",64.8,-123,0.379426451320071,0.0267142102162397
"967",64.8,-122.9,0.397231892119009,0.0203601549892705
"968",64.8,-122.8,0.40203724739256,0.0188894875046473
"969",64.8,-122.7,0.403368735057699,0.0184987923809076
"970",64.8,-122.6,0.393056000714323,0.021718309542214
"971",64.8,-122.5,0.378280903100968,0.0271760947080493
"972",64.8,-122.4,0.362644337017341,0.0342031057486063
"973",64.8,-122.3,0.371421627305623,0.0300884378221327
"974",64.8,-122.2,0.384652685152371,0.0246920164862104
"975",64.8,-122.1,0.3858992114975,0.0242297590261292
"976",64.8,-122,0.378100124249143,0.027249610738856
"977",64.8,-121.9,0.365083380881196,0.0330140899895304
"978",64.8,-121.8,0.356656448595186,0.0372783354738647
"979",64.8,-121.7,0.350973911035517,0.0404113568743378
"980",64.8,-121.6,0.342318913824606,0.0456106991640908
"981",64.8,-121.4,0.336142460030669,0.0496565401274721
"982",64.9,-123.4,0.351347834171504,0.0401985457052909
"983",64.9,-123.3,0.375772290529258,0.0282116939082856
"984",64.9,-123.2,0.395902283513183,0.0207843240841461
"985",64.9,-123.1,0.397319868950348,0.0203323570649919
"986",64.9,-123,0.408393593233154,0.0170873510446795
"987",64.9,-122.9,0.421713951900043,0.0137930902576903
"988",64.9,-122.8,0.430173795135555,0.0120046126618418
"989",64.9,-122.7,0.422059311572786,0.0137157090795053
"990",64.9,-122.6,0.391746609699905,0.0221601049316295
"991",64.9,-122.5,0.347202259162234,0.0426118438964972
"992",65,-123.5,0.336380334374327,0.0494953270123746
"993",65,-123.4,0.357954705133405,0.036592309255659
"994",65,-123.3,0.379138402813266,0.0268297085638105
"995",65,-123.2,0.39019179223809,0.0226948418146284
"996",65,-123.1,0.406657127536746,0.0175640441793208
"997",65,-123,0.419619737396861,0.0142706285750471
"998",65,-122.9,0.423405806768915,0.0134176630956022
"999",65,-122.8,0.405941672752834,0.0177638165765291
"1000",65,-122.7,0.384086365148034,0.0249045400006379
"1001",65.1,-123.3,0.337260166726505,0.0489028538947612
"1002",65.1,-123.2,0.35246445028859,0.0395686940277711
"1003",65.3,-123.2,0.345020573849353,0.0439303551859452
"1004",65.3,-123.1,0.356219238642031,0.0375118173489354
"1005",65.3,-123,0.356754555612479,0.0372261139637318
"1006",65.3,-122.9,0.353074841464144,0.0392279445402559
"1007",65.4,-120.9,0.343540684692036,0.0448442059120417
"1008",65.4,-120.8,0.361026352709507,0.0350118950976015
"1009",65.4,-120.7,0.362895383920575,0.0340790558587707
"1010",65.4,-120.6,0.35852879132684,0.0362923969678721
"1011",65.4,-120.5,0.353385149521631,0.0390556732598447
"1012",65.4,-120.4,0.352704245128202,0.0394345306542626
"1013",65.4,-120.3,0.352708224249983,0.0394323076274505
"1014",65.5,-120.5,0.340871953900463,0.0465327177415694
"1015",65.5,-120.4,0.353459007891232,0.039014764691983
"1016",65.5,-120.3,0.368958686476102,0.0311977057418584
"1017",65.5,-120.1,0.365309585219031,0.0329056318916852
"1018",65.5,-120,0.365306536762242,0.0329070915037362
"1019",65.5,-119.9,0.365310038105308,0.0329054150528394
"1020",65.6,-122.9,0.349578726194563,0.0412138507059688
"1021",65.6,-122.8,0.388599732501287,0.0232539711295123
"1022",65.6,-122.7,0.345887074853825,0.0434026144650451
"1023",65.6,-120.5,0.354408015958933,0.0384923594801524
"1024",65.6,-120.4,0.367710657980269,0.0317730709030178
"1025",65.6,-120.3,0.367717019277341,0.0317701153079003
"1026",65.6,-120,0.365306161488936,0.0329072711897737
"1027",65.7,-122.9,0.365969478308838,0.0325909745562698
"1028",65.7,-122.8,0.363497775146206,0.0337829636788489
"1029",65.7,-122.7,0.356308220523251,0.037464198027727
"1030",65.7,-119.8,0.369165341905062,0.0311033016008674
"1031",65.7,-119.7,0.356123897797155,0.0375628968683419
"1032",65.7,-119.6,0.354060014749371,0.0386832309430858
"1033",65.7,-119.5,0.34073805439962,0.0466188274939181
"1034",65.8,-119.8,0.380612942361403,0.026242980603188
"1035",65.8,-119.7,0.38059567689921,0.026249785949812
"1036",65.8,-119.6,0.380591801253386,0.0262513137821697
"1037",65.8,-119.5,0.359203860660667,0.0359424120691405
"1038",65.8,-119.4,0.336547912653085,0.0493820190075333
